4000 24.79 29.88 28.89 25.39 28.92 
4500 32.66 31.56 24.83 31.54 31.79 
5000 27.03 30.56 32.23 32.11 27.39 
5500 31.99 41.99 29.66 29.14 40.42 
6000 31.84 31.55 31.68 40.38 31.21 
6500 32.25 36.74 34.57 34.26 33.24 
7000 54.86 32.99 33.13 34.23 33.09 
7500 32.70 
